"game_id","play_id","half","shooter","shot_outcome","shooter_team","shot_outcome_numeric","shot_sequence","previous_shots"
401169470,255,2,"Alterique Gilbert","missed","UConn",-1,-1,1
401168302,255,2,"Kamar Baldwin","made","Butler",1,2,-1
401168331,255,2,"Ty-Shon Alexander","missed","Creighton",-1,-2,-1
401168306,255,2,"Justin Moore","made","Villanova",1,1,-2
401168452,255,2,"Quincy McKnight","made","Seton Hall",1,1,1
401169471,255,2,"Quinton Rose","missed","Temple",-1,-3,-2
401169786,255,2,"Saddiq Bey","made","Villanova",1,1,1
401168470,255,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168439,255,2,"Jermaine Samuels","missed","Villanova",-1,-2,1
401168454,255,2,"Myles Powell","missed","Seton Hall",-1,-3,1
401182609,256,2,"Reggie Perry","made","Mississippi State",1,1,-1
401169784,256,2,"Ryan Allen","missed","Delaware",-1,-1,-1
401169661,256,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,-1
401169785,256,2,"Jason Carter","made","Xavier",1,1,1
401168413,256,2,"Sacar Anim","made","Marquette",1,1,0
401168325,256,2,"Marcus Zegarowski","missed","Creighton",-1,-4,-3
401168396,256,2,"Jamorko Pickett","missed","Georgetown",-1,-4,-3
401168352,256,2,"Charlie Moore","made","DePaul",1,1,1
401168302,256,2,"Kamar Baldwin","made","Butler",1,3,2
401168435,256,2,"Jeremiah Robinson-Earl","made","Villanova",1,5,4
401168468,256,2,"Saddiq Bey","made","Villanova",1,3,2
401168306,256,2,"Bryce Golden","missed","Butler",-1,-1,4
401168452,256,2,"Collin Gillespie","missed","Villanova",-1,-2,1
401168378,256,2,"Paul Reed","made","DePaul",1,1,-4
401169786,256,2,"Saddiq Bey","made","Villanova",1,2,1
401168404,256,2,"Terrell Allen","missed","Georgetown",-1,-1,4
401166061,257,2,"Luther Muhammad","made","Ohio State",1,1,-2
401169779,257,2,"Ben Vander Plas","missed","Ohio",-1,-1,-1
401169780,257,2,"Bryan Antoine","made","Villanova",1,1,1
401182609,257,2,"Reggie Perry","made","Mississippi State",1,1,1
401185770,257,2,"Saddiq Bey","made","Villanova",1,1,1
401169781,257,2,"Saddiq Bey","made","Villanova",1,3,2
401169782,257,2,"Saddiq Bey","missed","Villanova",-1,-1,3
401169783,257,2,"Collin Gillespie","made","Villanova",1,2,1
401169785,257,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168413,257,2,"Cole Swider","missed","Villanova",-1,-3,1
401168352,257,2,"Justin Moore","made","Villanova",1,1,-1
401168302,257,2,"Jermaine Samuels","made","Villanova",1,1,1
401168468,257,2,"Rasheem Dunn","made","St. John's",1,4,3
401169471,257,2,"Quinton Rose","missed","Temple",-1,-4,-3
401168378,257,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401169786,257,2,"Zach Freemantle","missed","Xavier",-1,-2,-1
401168470,257,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401168439,257,2,"Jermaine Samuels","made","Villanova",1,1,-2
401166061,258,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,1
401169780,258,2,"Eli Lawrence","made","Middle Tennessee",1,2,1
401182609,258,2,"Saddiq Bey","missed","Villanova",-1,-1,5
401185770,258,2,"Jared Butler","made","Baylor",1,1,1
401169781,258,2,"Christian Ray","missed","La Salle",-1,-1,-1
401169783,258,2,"Collin Gillespie","made","Villanova",1,3,2
401169661,258,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401168325,258,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,-1
401168396,258,2,"Saddiq Bey","missed","Villanova",-1,-1,-1
401169470,258,2,"Josh Carlton","missed","UConn",-1,-1,3
401168435,258,2,"Maliek White","missed","Providence",-1,-4,-3
401168468,258,2,"Justin Moore","missed","Villanova",-1,-1,-1
401168306,258,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168419,258,2,"Markus Howard","missed","Marquette",-1,-3,-2
401168378,258,2,"Paul Reed","made","DePaul",1,1,1
401168470,258,2,"LJ Figueroa","missed","St. John's",-1,-3,-2
401168439,258,2,"Jermaine Samuels","made","Villanova",1,1,1
401168454,258,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,2
401168404,258,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401185770,259,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-2
401169783,259,2,"Ryan Daly","made","Saint Joseph's",1,4,3
401168413,259,2,"Markus Howard","missed","Marquette",-1,-6,1
401168325,259,2,"Marcus Zegarowski","missed","Creighton",-1,-5,-4
401168352,259,2,"Charlie Moore","missed","DePaul",-1,-1,1
401168331,259,2,"Mitch Ballock","made","Creighton",1,2,1
401168452,259,2,"Sandro Mamukelashvili","missed","Seton Hall",-1,-1,1
401169471,259,2,"Saddiq Bey","missed","Villanova",-1,-3,1
401169786,259,2,"Jermaine Samuels","missed","Villanova",-1,-1,5
401168439,259,2,"Alpha Diallo","missed","Providence",-1,-4,-3
401169779,260,2,"Lunden McDay","missed","Ohio",-1,-2,-1
401182609,260,2,"Robert Woodard II","missed","Mississippi State",-1,-2,1
401169781,260,2,"Ed Croswell","missed","La Salle",-1,-1,3
401168435,260,2,"Brandon Slater","missed","Villanova",-1,-1,0
401168331,260,2,"Saddiq Bey","missed","Villanova",-1,-4,-3
401168419,260,2,"Jermaine Samuels","missed","Villanova",-1,-1,-1
401168378,260,2,"Charlie Moore","missed","DePaul",-1,-1,-1
401168470,260,2,"Marcellus Earlington","missed","St. John's",-1,-4,1
401168454,260,2,"Sandro Mamukelashvili","made","Seton Hall",1,4,3
401169778,261,2,"Jermaine Samuels","made","Villanova",1,1,0
401166061,261,2,"D.J. Carton","missed","Ohio State",-1,-1,4
401169780,261,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,2
401169783,261,2,"Ryan Daly","made","Saint Joseph's",1,5,4
401169661,261,2,"Ochai Agbaji","made","Kansas",1,4,3
401168413,261,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168325,261,2,"Collin Gillespie","made","Villanova",1,3,2
401168352,261,2,"Charlie Moore","made","DePaul",1,1,-1
401169470,261,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168302,261,2,"Kamar Baldwin","made","Butler",1,4,3
401168306,261,2,"Bryce Golden","missed","Butler",-1,-1,-1
401168452,261,2,"Sandro Mamukelashvili","missed","Seton Hall",-1,-1,-1
401169471,261,2,"Justin Moore","made","Villanova",1,2,-1
401168404,261,2,"Jamorko Pickett","made","Georgetown",1,1,-2
401169778,262,2,"Tucker Blackwell","missed","Army",-1,-1,1
401169779,262,2,"Cole Swider","made","Villanova",1,1,-2
401185770,262,2,"Devonte Bandoo","made","Baylor",1,2,1
401169782,262,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401169783,262,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-5,-4
401169661,262,2,"Jermaine Samuels","missed","Villanova",-1,-1,-1
401169785,262,2,"Jermaine Samuels","made","Villanova",1,3,-1
401168325,262,2,"Mitch Ballock","made","Creighton",1,1,1
401169470,262,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401168419,262,2,"Jamal Cain","missed","Marquette",-1,-1,5
401169471,262,2,"Monty Scott","made","Temple",1,1,1
401168378,262,2,"Jalen Coleman-Lands","made","DePaul",1,1,-1
401168439,262,2,"Collin Gillespie","made","Villanova",1,1,-1
401168454,262,2,"Saddiq Bey","made","Villanova",1,4,3
401168404,262,2,"Jamorko Pickett","made","Georgetown",1,1,1
401166061,263,2,"Jermaine Samuels","made","Villanova",1,1,1
401169780,263,2,"Antonio Green","missed","Middle Tennessee",-1,-3,-2
401185770,263,2,"Collin Gillespie","made","Villanova",1,2,-1
401169782,263,2,"Devon Goodman","made","Pennsylvania",1,2,1
401169784,263,2,"Nate Darling","missed","Delaware",-1,-1,-1
401169785,263,2,"Jermaine Samuels","made","Villanova",1,4,3
401168413,263,2,"Sacar Anim","made","Marquette",1,2,1
401168325,263,2,"Saddiq Bey","made","Villanova",1,1,-1
401168396,263,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168352,263,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,3
401169470,263,2,"Christian Vital","missed","UConn",-1,-1,4
401168435,263,2,"Luwane Pipkins","made","Providence",1,4,-1
401168331,263,2,"Ty-Shon Alexander","missed","Creighton",-1,-3,-2
401168452,263,2,"Sandro Mamukelashvili","made","Seton Hall",1,1,-1
401168378,263,2,"Saddiq Bey","made","Villanova",1,4,3
401169786,263,2,"Paul Scruggs","made","Xavier",1,1,-1
401168470,263,2,"Saddiq Bey","missed","Villanova",-1,-1,-1
401168439,263,2,"Collin Gillespie","made","Villanova",1,2,1
401168454,263,2,"Saddiq Bey","missed","Villanova",-1,-1,4
401166061,264,2,"CJ Walker","missed","Ohio State",-1,-2,-1
401169779,264,2,"Sylvester Ogbonda","made","Ohio",1,3,2
401169782,264,2,"Justin Moore","made","Villanova",1,1,-1
401169783,264,2,"Ryan Daly","made","Saint Joseph's",1,6,5
401169785,264,2,"Quentin Goodin","missed","Xavier",-1,-1,0
401168325,264,2,"Marcus Zegarowski","missed","Creighton",-1,-6,-5
401168396,264,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168352,264,2,"Jeremiah Robinson-Earl","made","Villanova",1,5,4
401168302,264,2,"Collin Gillespie","made","Villanova",1,2,-1
401168435,264,2,"Luwane Pipkins","made","Providence",1,5,4
401168468,264,2,"Marcellus Earlington","missed","St. John's",-1,-2,-1
401168306,264,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168419,264,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401168378,264,2,"Paul Reed","made","DePaul",1,1,1
401169786,264,2,"Paul Scruggs","made","Xavier",1,1,1
401168404,264,2,"Saddiq Bey","missed","Villanova",-1,-1,-1
401169778,265,2,"Cole Swider","made","Villanova",1,1,0
401169779,265,2,"Sylvester Ogbonda","made","Ohio",1,4,3
401169780,265,2,"Cole Swider","missed","Villanova",-1,-3,1
401182609,265,2,"Collin Gillespie","missed","Villanova",-1,-3,1
401185770,265,2,"MaCio Teague","made","Baylor",1,2,1
401169782,265,2,"AJ Brodeur","missed","Pennsylvania",-1,-1,1
401169661,265,2,"Christian Braun","made","Kansas",1,1,-1
401168396,265,2,"Jahvon Blair","missed","Georgetown",-1,-1,1
401168352,265,2,"Charlie Moore","made","DePaul",1,2,1
401168302,265,2,"Collin Gillespie","made","Villanova",1,3,2
401168435,265,2,"Saddiq Bey","missed","Villanova",-1,-5,-4
401168452,265,2,"Collin Gillespie","made","Villanova",1,1,-2
401169471,265,2,"Nate Pierre-Louis","made","Temple",1,6,5
401169786,265,2,"Cole Swider","missed","Villanova",-1,-2,-1
401168439,265,2,"Luwane Pipkins","made","Providence",1,1,1
401168454,265,2,"Myles Powell","missed","Seton Hall",-1,-4,-3
401169779,266,2,"Justin Moore","missed","Villanova",-1,-4,-3
401185770,266,2,"MaCio Teague","made","Baylor",1,3,2
401169781,266,2,"Scott Spencer","made","La Salle",1,1,-1
401169783,266,2,"Brandon Slater","missed","Villanova",-1,-1,1
401169784,266,2,"Jermaine Samuels","made","Villanova",1,2,-1
401169785,266,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401169470,266,2,"Christian Vital","missed","UConn",-1,-1,-1
401168302,266,2,"Jordan Tucker","missed","Butler",-1,-4,-3
401168468,266,2,"Julian Champagnie","made","St. John's",1,2,1
401168331,266,2,"Justin Moore","made","Villanova",1,2,1
401168306,266,2,"Collin Gillespie","made","Villanova",1,1,-2
401168452,266,2,"Collin Gillespie","made","Villanova",1,1,1
401168419,266,2,"Greg Elliott","missed","Marquette",-1,-1,1
401169471,266,2,"Nate Pierre-Louis","made","Temple",1,7,6
401168378,266,2,"Dhamir Cosby-Roundtree","made","Villanova",1,2,1
401168470,266,2,"Collin Gillespie","made","Villanova",1,1,-4
401168439,266,2,"Luwane Pipkins","made","Providence",1,1,1
401168404,266,2,"Saddiq Bey","made","Villanova",1,1,-1
401169778,267,2,"Tucker Blackwell","made","Army",1,1,-1
401169780,267,2,"Tyson Jackson","made","Middle Tennessee",1,3,2
401182609,267,2,"Collin Gillespie","made","Villanova",1,1,-3
401169782,267,2,"Jordan Dingle","made","Pennsylvania",1,2,1
401169784,267,2,"Justyn Mutts","made","Delaware",1,3,2
401168413,267,2,"Sacar Anim","missed","Marquette",-1,-1,2
401168325,267,2,"Collin Gillespie","made","Villanova",1,4,3
401168396,267,2,"Cole Swider","missed","Villanova",-1,-5,-4
401168331,267,2,"Justin Moore","made","Villanova",1,3,2
401168306,267,2,"Bryce Nze","made","Butler",1,3,2
401168378,267,2,"Dhamir Cosby-Roundtree","made","Villanova",1,3,2
401168439,267,2,"Collin Gillespie","made","Villanova",1,3,2
401169778,268,2,"Saddiq Bey","made","Villanova",1,1,1
401166061,268,2,"Jermaine Samuels","made","Villanova",1,1,1
401169779,268,2,"Jason Preston","missed","Ohio",-1,-2,-1
401169780,268,2,"Cole Swider","made","Villanova",1,1,-3
401182609,268,2,"Robert Woodard II","missed","Mississippi State",-1,-3,-2
401169783,268,2,"Brandon Slater","made","Villanova",1,1,-1
401169784,268,2,"Cole Swider","made","Villanova",1,3,2
401169661,268,2,"Christian Braun","missed","Kansas",-1,-1,1
401168302,268,2,"Justin Moore","made","Villanova",1,1,-3
401168435,268,2,"Collin Gillespie","made","Villanova",1,2,-1
401168331,268,2,"Damien Jefferson","made","Creighton",1,1,1
401168306,268,2,"Saddiq Bey","made","Villanova",1,3,2
401168452,268,2,"Saddiq Bey","missed","Villanova",-1,-1,4
401168419,268,2,"Jamal Cain","made","Marquette",1,5,-1
401169471,268,2,"Jermaine Samuels","missed","Villanova",-1,-1,-1
401169786,268,2,"Tyrique Jones","made","Xavier",1,6,5
401168439,268,2,"Luwane Pipkins","missed","Providence",-1,-1,1
401168454,268,2,"Jermaine Samuels","made","Villanova",1,1,1
401168404,268,2,"Qudus Wahab","made","Georgetown",1,3,2
401169778,269,2,"Lonnie Grayson","missed","Army",-1,-1,-1
401166061,269,2,"D.J. Carton","missed","Ohio State",-1,-1,-1
401169780,269,2,"Jayce Johnson","missed","Middle Tennessee",-1,-3,-2
401169781,269,2,"Sherif Kenney","made","La Salle",1,1,-1
401169783,269,2,"Lorenzo Edwards","missed","Saint Joseph's",-1,-2,-1
401168413,269,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168396,269,2,"Jamorko Pickett","missed","Georgetown",-1,-5,-4
401168352,269,2,"Jaylen Butz","made","DePaul",1,1,-2
401168435,269,2,"Collin Gillespie","made","Villanova",1,3,2
401168331,269,2,"Collin Gillespie","missed","Villanova",-1,-1,-1
401169786,269,2,"Tyrique Jones","made","Xavier",1,7,6
401168470,269,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168454,269,2,"Jermaine Samuels","made","Villanova",1,2,1
401168404,269,2,"Qudus Wahab","missed","Georgetown",-1,-1,3
401169779,270,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401185770,270,2,"Davion Mitchell","missed","Baylor",-1,-1,-1
401169781,270,2,"Sherif Kenney","made","La Salle",1,2,1
401169784,270,2,"Cole Swider","missed","Villanova",-1,-1,3
401169661,270,2,"Justin Moore","missed","Villanova",-1,-3,-2
401169785,270,2,"Jermaine Samuels","missed","Villanova",-1,-1,4
401168325,270,2,"Denzel Mahoney","missed","Creighton",-1,-1,0
401168302,270,2,"Jordan Tucker","missed","Butler",-1,-5,-4
401168468,270,2,"Rasheem Dunn","missed","St. John's",-1,-1,4
401168306,270,2,"Kamar Baldwin","missed","Butler",-1,-1,1
401168452,270,2,"Myles Powell","made","Seton Hall",1,2,1
401168419,270,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168470,270,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168454,270,2,"Quincy McKnight","made","Seton Hall",1,1,1
401169778,271,2,"Collin Gillespie","made","Villanova",1,1,-1
401169780,271,2,"Dhamir Cosby-Roundtree","made","Villanova",1,1,0
401169783,271,2,"Cameron Brown","made","Saint Joseph's",1,2,1
401168396,271,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401168331,271,2,"Damien Jefferson","made","Creighton",1,2,1
401169471,271,2,"Quinton Rose","made","Temple",1,1,-4
401168378,271,2,"Justin Moore","made","Villanova",1,2,1
401168470,271,2,"Julian Champagnie","missed","St. John's",-1,-1,-1
401168404,271,2,"Saddiq Bey","made","Villanova",1,2,1
401166061,272,2,"Justin Moore","made","Villanova",1,1,-2
401169780,272,2,"Antonio Green","missed","Middle Tennessee",-1,-4,-3
401182609,272,2,"Saddiq Bey","missed","Villanova",-1,-1,-1
401185770,272,2,"Davion Mitchell","made","Baylor",1,1,-1
401169781,272,2,"Collin Gillespie","missed","Villanova",-1,-3,-2
401169782,272,2,"Jordan Dingle","missed","Pennsylvania",-1,-1,2
401169783,272,2,"Justin Moore","missed","Villanova",-1,-1,2
401169784,272,2,"Nate Darling","made","Delaware",1,5,-1
401169785,272,2,"Collin Gillespie","made","Villanova",1,1,-2
401168413,272,2,"Markus Howard","made","Marquette",1,1,-6
401168396,272,2,"Jamorko Pickett","made","Georgetown",1,1,-5
401168302,272,2,"Sean McDermott","missed","Butler",-1,-4,-3
401168435,272,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,5
401168331,272,2,"Jermaine Samuels","missed","Villanova",-1,-1,2
401168452,272,2,"Collin Gillespie","made","Villanova",1,1,1
401168419,272,2,"Markus Howard","made","Marquette",1,1,-3
401169471,272,2,"Quinton Rose","made","Temple",1,1,1
401168378,272,2,"Justin Moore","missed","Villanova",-1,-1,2
401168439,272,2,"Maliek White","missed","Providence",-1,-1,-1
401169778,273,2,"Tucker Blackwell","made","Army",1,2,1
401166061,273,2,"Luther Muhammad","made","Ohio State",1,1,1
401168413,273,2,"Markus Howard","made","Marquette",1,1,1
401168325,273,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401168306,273,2,"Sean McDermott","made","Butler",1,4,3
401168452,273,2,"Sandro Mamukelashvili","made","Seton Hall",1,1,1
401168419,273,2,"Markus Howard","made","Marquette",1,1,1
401169471,273,2,"Saddiq Bey","made","Villanova",1,1,-3
401169786,273,2,"Paul Scruggs","made","Xavier",1,2,1
401168454,273,2,"Collin Gillespie","missed","Villanova",-1,-3,-2
401166061,274,2,"Jermaine Samuels","made","Villanova",1,2,1
401169779,274,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401169780,274,2,"Tyson Jackson","missed","Middle Tennessee",-1,-1,3
401182609,274,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,-1
401185770,274,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401169781,274,2,"Collin Gillespie","made","Villanova",1,1,-3
401169783,274,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-5
401169785,274,2,"Tyrique Jones","made","Xavier",1,2,1
401168413,274,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168396,274,2,"Jamorko Pickett","made","Georgetown",1,1,1
401168302,274,2,"Bryce Nze","made","Butler",1,2,1
401168468,274,2,"Nick Rutherford","missed","St. John's",-1,-2,-1
401168306,274,2,"Sean McDermott","made","Butler",1,5,4
401168452,274,2,"Justin Moore","missed","Villanova",-1,-1,1
401168419,274,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401169471,274,2,"Nate Pierre-Louis","missed","Temple",-1,-1,7
401168378,274,2,"Flynn Cameron","made","DePaul",1,1,0
401169786,274,2,"Paul Scruggs","made","Xavier",1,3,2
401168470,274,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401168439,274,2,"Luwane Pipkins","missed","Providence",-1,-1,-1
401168404,274,2,"Terrell Allen","made","Georgetown",1,4,-1
401169779,275,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401182609,275,2,"Tyson Carter","missed","Mississippi State",-1,-1,-1
401185770,275,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401169784,275,2,"Jermaine Samuels","made","Villanova",1,3,2
401169661,275,2,"Collin Gillespie","made","Villanova",1,1,-1
401169785,275,2,"Saddiq Bey","made","Villanova",1,1,-1
401168325,275,2,"Denzel Mahoney","missed","Creighton",-1,-2,-1
401168396,275,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,3
401168352,275,2,"Paul Reed","made","DePaul",1,4,-1
401168435,275,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,-1
401168331,275,2,"Damien Jefferson","made","Creighton",1,3,2
401168306,275,2,"Saddiq Bey","made","Villanova",1,4,3
401169786,275,2,"Justin Moore","missed","Villanova",-1,-3,-2
401168470,275,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,3
401168454,275,2,"Collin Gillespie","missed","Villanova",-1,-4,-3
401168404,275,2,"Jeremiah Robinson-Earl","made","Villanova",1,5,4
401169778,276,2,"Justin Moore","missed","Villanova",-1,-3,-2
401166061,276,2,"Alonzo Gaffney","made","Ohio State",1,1,0
401169780,276,2,"Bryan Antoine","made","Villanova",1,2,1
401185770,276,2,"Tristan Clark","made","Baylor",1,1,1
401169782,276,2,"Justin Moore","made","Villanova",1,1,1
401169783,276,2,"Ryan Daly","made","Saint Joseph's",1,7,6
401169784,276,2,"Jermaine Samuels","made","Villanova",1,4,3
401168396,276,2,"Jahvon Blair","made","Georgetown",1,1,-1
401168302,276,2,"Justin Moore","made","Villanova",1,1,1
401168468,276,2,"Collin Gillespie","missed","Villanova",-1,-1,3
401168306,276,2,"Kamar Baldwin","made","Butler",1,1,-1
401168452,276,2,"Sandro Mamukelashvili","missed","Seton Hall",-1,-1,1
401168419,276,2,"Theo John","made","Marquette",1,1,-1
401168378,276,2,"Flynn Cameron","made","DePaul",1,2,1
401168470,276,2,"LJ Figueroa","made","St. John's",1,1,-3
401168439,276,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401169780,277,2,"C.J. Jones","made","Middle Tennessee",1,3,2
401185770,277,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401169781,277,2,"Brandon Slater","made","Villanova",1,1,0
401169782,277,2,"Devon Goodman","made","Pennsylvania",1,3,2
401169783,277,2,"Ryan Daly","made","Saint Joseph's",1,8,7
401169661,277,2,"David McCormack","missed","Kansas",-1,-1,1
401168413,277,2,"Theo John","missed","Marquette",-1,-2,-1
401168325,277,2,"Jermaine Samuels","missed","Villanova",-1,-3,-2
401168396,277,2,"Jermaine Samuels","made","Villanova",1,1,-1
401168302,277,2,"Justin Moore","made","Villanova",1,1,1
401168331,277,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401169471,277,2,"Cole Swider","made","Villanova",1,1,0
401168378,277,2,"Brandon Slater","made","Villanova",1,2,1
401168439,277,2,"Luwane Pipkins","made","Providence",1,1,-1
401168454,277,2,"Sandro Mamukelashvili","made","Seton Hall",1,5,4
401169779,278,2,"Jordan Dartis","made","Ohio",1,1,-4
401182609,278,2,"Reggie Perry","made","Mississippi State",1,2,1
401169783,278,2,"Saddiq Bey","made","Villanova",1,2,1
401169785,278,2,"Tyrique Jones","made","Xavier",1,3,2
401168396,278,2,"Jamorko Pickett","missed","Georgetown",-1,-4,1
401168352,278,2,"Collin Gillespie","missed","Villanova",-1,-3,-2
401168302,278,2,"Sean McDermott","missed","Butler",-1,-5,-4
401168435,278,2,"Maliek White","made","Providence",1,1,-4
401168468,278,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168419,278,2,"Saddiq Bey","made","Villanova",1,1,-1
401169471,278,2,"Monty Scott","missed","Temple",-1,-1,1
401168378,278,2,"Jalen Coleman-Lands","missed","DePaul",-1,-1,1
401168470,278,2,"Jeremiah Robinson-Earl","made","Villanova",1,5,4
401168404,278,2,"Jermaine Samuels","made","Villanova",1,1,-3
401169778,279,2,"Brandon Slater","missed","Villanova",-1,-1,0
401166061,279,2,"Alonzo Gaffney","made","Ohio State",1,2,1
401169779,279,2,"Jordan Dartis","missed","Ohio",-1,-4,1
401169780,279,2,"Donovan Sims","missed","Middle Tennessee",-1,-1,-1
401182609,279,2,"Reggie Perry","made","Mississippi State",1,3,2
401169781,279,2,"Ayinde Hikim","made","La Salle",1,1,0
401169782,279,2,"Justin Moore","made","Villanova",1,2,1
401169783,279,2,"Ryan Daly","missed","Saint Joseph's",-1,-1,8
401169784,279,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401169661,279,2,"Jermaine Samuels","made","Villanova",1,1,-1
401169785,279,2,"Tyrique Jones","made","Xavier",1,4,3
401168413,279,2,"Justin Moore","made","Villanova",1,1,1
401168452,279,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168419,279,2,"Saddiq Bey","made","Villanova",1,2,1
401169786,279,2,"Saddiq Bey","made","Villanova",1,3,2
401168470,279,2,"Jeremiah Robinson-Earl","made","Villanova",1,6,5
401168454,279,2,"Jermaine Samuels","made","Villanova",1,3,2
401166061,280,2,"Brandon Slater","missed","Villanova",-1,-5,-4
401185770,280,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401169781,280,2,"Ayinde Hikim","made","La Salle",1,2,1
401169785,280,2,"Collin Gillespie","missed","Villanova",-1,-2,1
401168396,280,2,"Omer Yurtseven","made","Georgetown",1,1,1
401168352,280,2,"Collin Gillespie","made","Villanova",1,1,-3
401168468,280,2,"Julian Champagnie","missed","St. John's",-1,-1,2
401168419,280,2,"Koby McEwen","made","Marquette",1,1,-3
401169471,280,2,"Chris Arcidiacono","missed","Villanova",-1,-1,0
401168378,280,2,"Justin Moore","missed","Villanova",-1,-1,-1
401169786,280,2,"Naji Marshall","made","Xavier",1,1,-1
401168454,280,2,"Jared Rhoden","made","Seton Hall",1,1,1
401168404,280,2,"Jermaine Samuels","made","Villanova",1,1,1
401169779,281,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,-1
401169780,281,2,"Chris Arcidiacono","missed","Villanova",-1,-1,0
401182609,281,2,"Jermaine Samuels","made","Villanova",1,2,1
401185770,281,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401169781,281,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401169782,281,2,"Justin Moore","made","Villanova",1,3,2
401169783,281,2,"Justin Moore","made","Villanova",1,2,-1
401169661,281,2,"Devon Dotson","missed","Kansas",-1,-2,-1
401168396,281,2,"Collin Gillespie","made","Villanova",1,4,3
401168352,281,2,"Jalen Coleman-Lands","made","DePaul",1,1,-2
401168302,281,2,"Collin Gillespie","made","Villanova",1,4,3
401168435,281,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,-1
401169786,281,2,"Collin Gillespie","missed","Villanova",-1,-4,-3
401168470,281,2,"Greg Williams Jr.","made","St. John's",1,1,-1
401169778,282,2,"Lonnie Grayson","missed","Army",-1,-2,-1
401182609,282,2,"Jermaine Samuels","missed","Villanova",-1,-1,2
401185770,282,2,"Tristan Clark","made","Baylor",1,2,1
401169782,282,2,"Jordan Dingle","missed","Pennsylvania",-1,-1,-1
401169783,282,2,"Rahmir Moore","missed","Saint Joseph's",-1,-1,0
401169785,282,2,"Paul Scruggs","made","Xavier",1,1,1
401168413,282,2,"Markus Howard","made","Marquette",1,1,1
401168396,282,2,"Jagan Mosely","made","Georgetown",1,1,1
401168302,282,2,"Collin Gillespie","made","Villanova",1,5,4
401168435,282,2,"Jeremiah Robinson-Earl","made","Villanova",1,5,4
401168468,282,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401168452,282,2,"Saddiq Bey","made","Villanova",1,4,-1
401169471,282,2,"Josh Pierre-Louis","missed","Temple",-1,-2,-1
401168378,282,2,"Flynn Cameron","made","DePaul",1,3,2
