"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName"
717651,"2023-06-23",2,"2023-06-24T02:15:30.148Z","2023-06-24T02:15:33.909Z",TRUE,"pitch","d2e0ddb2-d2b7-4a5e-87e5-1c7894b533be",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.64,NA,112.02,181.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Tom Murphy strikes out swinging.",0,6,0,38,"top",5,"2023-06-24T02:14:39.489Z","2023-06-24T02:16:52.819Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,608596,"Tom Murphy","/api/v1/people/608596","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,8,0.88,0.3985,6.3084,29.3081,-13.1243,-4.3062,9.9463,0.1307,2.1035,2.4912,-137.2596,-8.1789,-0.2275,50.0031,6.0081,-8.2478,27.6,3.6,24,2146,206,NA,NA,NA,NA,NA,NA,FALSE,-14,16.6,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",1,"2023-06-24T02:15:13.935Z","2023-06-24T02:15:17.959Z",TRUE,"pitch","fa8f3dc4-a778-4223-a600-8ea100cf552e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3915,1.6045,NA,111.07,141.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Tom Murphy strikes out swinging.",0,6,0,38,"top",5,"2023-06-24T02:14:39.489Z","2023-06-24T02:16:52.819Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,608596,"Tom Murphy","/api/v1/people/608596","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76,12,0.91,0.4553,6.4246,22.7849,-31.7372,8.0495,0.2971,0.1556,3.6004,-0.5274,-120.1927,0.6278,-0.6685,50.0029,6.149,11.8039,20.4,9.6,24,2146,58,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1,-14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",0,"2023-06-24T02:14:58.745Z","2023-06-24T02:15:03.695Z",TRUE,"pitch","44b28c93-21b0-4756-8503-2c30f00b8298",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4343,1.6762,NA,124.12,139.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Tom Murphy strikes out swinging.",0,6,0,38,"top",5,"2023-06-24T02:14:39.489Z","2023-06-24T02:16:52.819Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,608596,"Tom Murphy","/api/v1/people/608596","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74.5,11,0.92,0.4667,6.3649,21.1322,-43.3942,2.6857,-8.033,-0.1868,3.6831,-0.347,-117.137,2.7184,-0.3863,50.0038,6.5508,3.7502,4.8,12,24,2109,29,NA,NA,NA,NA,NA,NA,FALSE,-55.7,-13.7,-4.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",2,"2023-06-24T02:14:25.942Z","2023-06-24T02:14:33.217Z",TRUE,"pitch","313f4c83-fbec-467e-ad69-de2b7503fbe4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.11,1.47,NA,149.84,182.9,"ground_ball","medium","4",143.56,152.62,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Kolten Wong grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,6,0,37,"top",5,"2023-06-24T02:13:26.861Z","2023-06-24T02:14:33.217Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.9,13,0.85,0.4251,6.3604,23.0032,-26.102,-7.0501,3.598,-0.8616,2.0696,1.8804,-128.1548,-4.801,-0.6825,50.0017,5.9716,-11.8901,22.8,7.2,24,1612,238,79.6,-32,5,NA,NA,NA,TRUE,-29,5.8,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",1,"2023-06-24T02:14:08.775Z","2023-06-24T02:14:12.116Z",TRUE,"pitch","2d1e0bc5-03c3-49f4-b8b1-f85c4cf12570",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.11,1.47,NA,142.36,190.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Kolten Wong grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,6,0,37,"top",5,"2023-06-24T02:13:26.861Z","2023-06-24T02:14:33.217Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.9,7,0.9,0.4298,6.4129,23.6314,-26.398,-7.5304,3.5035,-0.6653,1.7957,2.7549,-126.9655,-5.0018,-0.7801,50.0015,5.867,-12.4128,24,7.2,24,1513,244,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.5,13.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",0,"2023-06-24T02:13:46.073Z","2023-06-24T02:13:51.765Z",TRUE,"pitch","bacc248e-9940-4b96-92d9-511b09734819",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.11,1.47,NA,90.37,187.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Kolten Wong grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,6,0,37,"top",5,"2023-06-24T02:13:26.861Z","2023-06-24T02:14:33.217Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,77.2,9,0.87,0.4519,6.4322,22.5086,-40.5948,-1.0654,-5.6556,0.6986,1.8864,3.2093,-120.9876,-1.8818,-0.5037,50.0017,6.2157,-1.5878,1.2,10.8,24,2288,15,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-10.4,1.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",3,"2023-06-24T02:13:11.674Z","2023-06-24T02:13:23.405Z",TRUE,"pitch","cb653267-a2ba-457a-85c2-cf0f3dea2092",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.5,1.63,NA,108.99,175.02,"fly_ball","medium","7",68.19,127.2,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Austin Hays.",0,6,0,36,"top",5,"2023-06-24T02:11:38.360Z","2023-06-24T02:13:23.405Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suarez","/api/v1/people/553993","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,77.3,5,0.89,0.4451,6.4876,27.0763,-25.3915,2.1926,4.4351,0.2101,2.3616,1.8729,-123.5737,-3.5126,-0.8454,50.0037,5.96,3.3551,8.4,7.2,24,2228,88,97.3,57,231,NA,NA,NA,TRUE,-30.8,7.3,-4.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",2,"2023-06-24T02:12:48.971Z","2023-06-24T02:12:53.058Z",TRUE,"pitch","f38a9b90-2c6e-461b-81df-fe3dbf090590",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.5,1.63,NA,119.18,165.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Austin Hays.",0,6,0,36,"top",5,"2023-06-24T02:11:38.360Z","2023-06-24T02:13:23.405Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suarez","/api/v1/people/553993","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,5,0.9,0.3982,6.3523,30.606,-10.3191,-4.0549,11.409,-0.0572,2.7312,2.5589,-137.5523,-6.7627,-0.4729,50.0015,5.9217,-7.767,31.2,2.4,24,2200,209,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.4,6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",1,"2023-06-24T02:12:16.054Z","2023-06-24T02:12:20.866Z",TRUE,"pitch","9fddaf9c-7097-40fd-8a9a-5bbdebd8dd30",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3409,1.6997,NA,206.19,111.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Austin Hays.",0,6,0,36,"top",5,"2023-06-24T02:11:38.360Z","2023-06-24T02:13:23.405Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suarez","/api/v1/people/553993","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.2,11,0.91,0.4577,6.217,23.8609,-33.9609,9.6576,-1.2313,-2.34,4.7067,-6.1567,-119.8077,3.5338,-0.9874,50.0039,6.2541,13.9941,21.6,9.6,24,1972,77,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-1.1,-16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",0,"2023-06-24T02:12:01.008Z","2023-06-24T02:12:04.937Z",TRUE,"pitch","08402f85-d087-4b93-8904-52c91f61e80d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.481,1.6762,NA,151.5,146.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Austin Hays.",0,6,0,36,"top",5,"2023-06-24T02:11:38.360Z","2023-06-24T02:13:23.405Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suarez","/api/v1/people/553993","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,75.6,11,0.9,0.4581,6.2837,22.4278,-38.7863,0.7994,-4.5594,-0.905,3.4342,-0.8911,-119.439,1.5864,-0.6314,50.005,6.2422,1.1582,1.2,10.8,24,2086,26,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.7,-1.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",2,"2023-06-24T02:09:35.322Z","2023-06-24T02:09:45.700Z",TRUE,"pitch","723507c8-ec3e-42a6-8a45-0640a390adc2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.37,1.63,NA,132.48,142.8,"fly_ball","medium","7",32.6,118.05,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan O'Hearn flies out to left fielder Jarred Kelenic in foul territory.",0,6,0,35,"bottom",4,"2023-06-24T02:08:44.426Z","2023-06-24T02:09:45.700Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.2,11,0.91,0.3886,7.5745,33.8707,-11.3058,-2.3785,10.388,-0.406,3.5546,1.6962,-141.2426,-5.2354,-0.707,50.0031,6.1671,-4.7785,19.2,2.4,24,2035,199,91.6,43,305,NA,NA,NA,TRUE,-11.3,17.9,4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",1,"2023-06-24T02:09:17.522Z","2023-06-24T02:09:20.730Z",TRUE,"pitch","75972160-5014-419f-ba72-328216e6ed2a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.37,1.63,NA,100.3,162.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan O'Hearn flies out to left fielder Jarred Kelenic in foul territory.",0,6,0,35,"bottom",4,"2023-06-24T02:08:44.426Z","2023-06-24T02:09:45.700Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.8,78.3,3,0.88,0.4397,7.4304,26.1204,-22.1802,-3.7115,6.3626,0.4381,2.831,4.8991,-124.7806,-3.5768,-1.0724,50.0016,6.1197,-5.8279,12,6,24,871,241,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.9,5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",0,"2023-06-24T02:09:03.631Z","2023-06-24T02:09:07.612Z",TRUE,"pitch","ed4635b4-4eee-4747-84df-7439379e6101",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.37,1.63,NA,135.62,172.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan O'Hearn flies out to left fielder Jarred Kelenic in foul territory.",0,6,0,35,"bottom",4,"2023-06-24T02:08:44.426Z","2023-06-24T02:09:45.700Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.1,4,0.91,0.3904,7.4267,32.3345,-9.4725,-1.2951,11.3964,-0.4886,2.4601,2.0623,-140.3816,-8.2184,-1.0651,50.0061,6.0458,-2.5807,10.8,2.4,24,2066,200,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.1,1.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",6,"2023-06-24T02:08:26.381Z","2023-06-24T02:08:39.815Z",TRUE,"pitch","ba555e1a-a458-412c-8864-0dff56ad8ad6",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.33,1.63,NA,153.98,146.92,"fly_ball","medium","7",77.6,92.35,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Anthony Santander flies out to left fielder Jarred Kelenic.",0,6,0,34,"bottom",4,"2023-06-24T02:06:23.584Z","2023-06-24T02:08:39.815Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.2,11,0.9,0.428,7.242,29.6512,-31.929,0.3599,0.1501,-0.9703,3.4022,0.0278,-128.5554,-0.8371,-1.028,50.0043,6.2373,0.5952,1.2,8.4,24,1959,90,93.3,47,292,NA,NA,NA,TRUE,-35,0.4,-0.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",5,"2023-06-24T02:08:08.065Z","2023-06-24T02:08:12.575Z",TRUE,"pitch","bb3d84f8-6794-41db-80a1-8631bd43a3b3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.411,1.7233,NA,135.92,124.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Anthony Santander flies out to left fielder Jarred Kelenic.",0,6,0,34,"bottom",4,"2023-06-24T02:06:23.584Z","2023-06-24T02:08:39.815Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89,11,0.91,0.3861,7.608,32.497,-13.0231,-3.3588,9.4011,-0.4962,4.2491,2.2093,-141.8505,-3.0922,-0.8488,50.0057,6.1839,-6.8448,25.2,3.6,24,2017,202,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.6,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717651,"2023-06-23",4,"2023-06-24T02:07:48.829Z","2023-06-24T02:07:52.088Z",TRUE,"pitch","887d967a-2b2f-4c29-ad91-8ed1b31c3612",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4577,1.7468,NA,198.25,92.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Anthony Santander flies out to left fielder Jarred Kelenic.",0,6,0,34,"bottom",4,"2023-06-24T02:06:23.584Z","2023-06-24T02:08:39.815Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,76.9,11,0.9,0.4484,7.0569,23.1716,-32.1976,-2.96,-0.0134,-2.1315,5.4185,-1.3926,-121.9742,4.0308,-1.1692,50.004,6.5149,-4.4765,8.4,8.4,24,730,234,NA,NA,NA,NA,NA,NA,FALSE,-37.7,1.1,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
